"time","event","gene_id","strand","l_ES","l_EE","s_ES","s_EE","I_S1","S_S1","I_S2","S_S2","FDR","dPSI"
40,"A5SS","Solyc08g082880.4","+",63691774,63692207,63691774,63691870,"28,29,25","0,0,0","8,16,13","5,0,6",0.000238208567603438,0.345
40,"A5SS","Solyc08g082880.4","+",63691774,63692243,63691774,63691870,"28,32,30","0,0,0","10,16,11","5,0,6",0.000200052377214238,0.341
70,"A5SS","Solyc08g082880.4","+",63691774,63692243,63691774,63691870,"11,25,34","0,2,0","19,13,3","4,3,6",0.000375148951949105,0.425
70,"A5SS","Solyc08g082880.4","+",63691774,63692248,63691774,63691870,"10,26,29","0,2,0","21,15,5","4,3,6",0.000732914115902553,0.378
90,"A5SS","Solyc08g082880.4","+",63691774,63692243,63691774,63691870,"53,30,40","1,3,0","10,5,6","2,16,6",5.14265713377758e-06,0.538
90,"A5SS","Solyc08g082880.4","+",63691774,63692248,63691774,63691870,"44,26,39","1,3,0","13,8,9","2,16,6",9.63168347131833e-05,0.458
105,"A5SS","Solyc08g082880.4","+",63691774,63692243,63691774,63691870,"35,27,22","0,0,0","14,2,8","16,3,8",0,0.704
105,"A5SS","Solyc08g082880.4","+",63691774,63692248,63691774,63691870,"34,31,18","0,0,0","23,1,10","16,3,8",3.47737711641786e-12,0.685
120,"A5SS","Solyc08g082880.4","+",63691774,63692248,63691774,63692243,"0,0,1","7,3,5","8,10,9","0,1,9",1.57216945810493e-07,-0.745
120,"A5SS","Solyc08g082880.4","+",63691774,63692243,63691774,63691870,"28,35,18","0,0,0","5,6,9","2,8,4",8.70591064027741e-10,0.547
120,"A5SS","Solyc08g082880.4","+",63691774,63692248,63691774,63691870,"21,32,14","0,0,0","13,15,9","2,8,4",2.02017684791028e-07,0.407
25,"A5SS","Solyc08g083250.4","+",63910811,63911153,63910811,63911068,"19,13,13","1,2,2","19,17,6","16,22,22",7.52648919114889e-06,0.542
30,"A5SS","Solyc08g083250.4","+",63910811,63911153,63910811,63911068,"13,6,8","3,2,1","21,24,4","35,35,16",0.00063566210423398,0.503
105,"A5SS","Solyc08g083250.4","+",63910811,63911153,63910811,63911068,"5,4,13","0,0,2","25,12,8","21,26,10",7.46968384197876e-06,0.603
50,"A5SS","Solyc09g005480.3","-",336852,337180,336946,337180,"84,83,72","123,109,98","56,28,46","157,95,113",0.000522754859479288,0.131
60,"A5SS","Solyc09g005480.3","-",336852,337180,336946,337180,"60,92,69","82,99,105","40,62,27","84,164,103",0.000530841443446027,0.136
70,"A5SS","Solyc09g005480.3","-",336852,337180,336946,337180,"70,47,48","91,80,104","39,36,29","116,133,119",0.00131368482301912,0.121
80,"A5SS","Solyc09g005480.3","-",336852,337180,336946,337180,"52,69,69","95,76,98","61,45,24","116,151,141",0.00216393470628608,0.139
90,"A5SS","Solyc09g005480.3","-",336852,337180,336946,337180,"89,86,72","84,151,128","25,37,42","162,125,120",2.14730916597844e-05,0.164
105,"A5SS","Solyc09g005480.3","-",336852,337180,336946,337180,"70,60,63","81,124,105","49,24,36","134,136,110",0.000748182236103427,0.132
120,"A5SS","Solyc09g005480.3","-",336852,337180,336946,337180,"78,52,51","121,92,91","33,17,48","133,112,100",0.0031913806523016,0.117
40,"A5SS","Solyc09g060100.3","+",53666422,53666574,53666422,53666512,"4,2,3","44,35,23","16,28,27","27,34,21",2.1369245617464e-08,-0.319
40,"A5SS","Solyc09g060100.3","+",53666422,53666574,53666422,53666495,"12,5,8","139,113,157","25,33,29","90,98,105",7.71523432795088e-09,-0.125
80,"A5SS","Solyc09g060100.3","+",53666422,53666512,53666422,53666495,"50,42,36","204,194,198","42,34,38","85,85,64",0.000324715293976135,-0.145
90,"A5SS","Solyc09g060100.3","+",53666422,53666574,53666422,53666495,"35,34,9","210,295,242","29,39,29","83,102,116",2.74653806765897e-07,-0.111
105,"A5SS","Solyc09g060100.3","+",53666422,53666512,53666422,53666495,"34,40,33","179,154,173","59,36,41","134,82,77",0.00028753575479596,-0.136
105,"A5SS","Solyc09g060100.3","+",53666422,53666574,53666422,53666495,"22,16,11","179,154,173","43,15,33","134,82,77",8.32682979081314e-06,-0.107
120,"A5SS","Solyc09g060100.3","+",53666422,53666574,53666422,53666495,"26,8,14","219,143,153","27,20,19","77,60,93",3.46548260629877e-05,-0.107
105,"A5SS","Solyc09g063030.4","-",57062619,57062866,57062773,57062866,"2,9,3","0,0,0","16,1,4","7,3,6",3.37152353146859e-08,0.691
120,"A5SS","Solyc09g063030.4","-",57062571,57062866,57062773,57062866,"12,8,2","0,0,0","8,5,5","0,2,6",0.000862047956529726,0.383
120,"A5SS","Solyc09g063030.4","-",57062450,57062866,57062773,57062866,"12,8,3","0,0,0","7,6,5","0,2,6",0.000928057709977172,0.369
25,"A5SS","Solyc09g064590.4","+",58012990,58013317,58012990,58013160,"1,2,3","0,1,0","0,1,0","3,0,1",0.000399745578355122,0.5
70,"A5SS","Solyc09g064590.4","+",58011406,58011828,58011406,58011737,"17,12,10","16,36,14","2,0,0","7,19,15",1.86401787295295e-05,0.241
105,"A5SS","Solyc09g064590.4","+",58011406,58011828,58011406,58011737,"9,9,9","25,14,21","1,1,1","22,16,3",0.000962056128471318,0.148
120,"A5SS","Solyc09g064590.4","+",58011406,58011828,58011406,58011737,"24,1,12","23,20,42","0,1,1","5,29,18",0.000305463055356025,0.173
50,"A5SS","Solyc09g065180.3","+",59206870,59207172,59206870,59206973,"31,54,43","0,0,0","34,22,33","2,15,12",2.75006941832525e-07,0.368
50,"A5SS","Solyc09g065180.3","+",59206870,59207162,59206870,59206973,"81,86,93","0,0,0","61,56,51","2,15,12",2.0859314571965e-08,0.244
50,"A5SS","Solyc09g065180.3","+",59206870,59207187,59206870,59206973,"69,93,90","0,0,0","80,48,78","2,15,12",2.5106298247963e-07,0.223
60,"A5SS","Solyc09g065180.3","+",59206870,59207162,59206870,59206973,"52,54,63","0,0,0","41,79,52","5,6,7",1.22160812071902e-05,0.18
60,"A5SS","Solyc09g065180.3","+",59206870,59207187,59206870,59206973,"42,54,92","0,0,0","53,98,83","5,6,7",6.53420424795508e-05,0.137
70,"A5SS","Solyc09g065180.3","+",59206870,59207162,59206870,59206973,"44,60,45","0,0,0","59,75,64","12,6,5",4.44391686990053e-06,0.187
70,"A5SS","Solyc09g065180.3","+",59206870,59207187,59206870,59206973,"58,73,41","0,0,0","65,81,95","12,6,5",1.00098924311229e-05,0.165
80,"A5SS","Solyc09g065180.3","+",59206636,59207113,59206636,59206973,"16,29,13","0,0,0","30,36,40","10,1,14",2.67772159513595e-05,0.283
80,"A5SS","Solyc09g065180.3","+",59206870,59207162,59206870,59206973,"50,55,34","0,0,0","58,53,46","10,1,14",5.2146021358892e-06,0.223
80,"A5SS","Solyc09g065180.3","+",59206870,59207187,59206870,59206973,"47,42,48","0,0,0","71,85,77","10,1,14",2.55571807982361e-05,0.17
90,"A5SS","Solyc09g065180.3","+",59206870,59207162,59206870,59206973,"55,108,51","0,0,0","53,49,68","8,7,11",2.29109950260599e-09,0.233
90,"A5SS","Solyc09g065180.3","+",59206870,59207187,59206870,59206973,"44,106,45","0,0,0","83,77,66","8,7,11",1.55579475473443e-07,0.189
105,"A5SS","Solyc09g065180.3","+",59206870,59207162,59206870,59206973,"50,49,53","0,0,0","66,50,45","0,9,9",3.89077408374127e-05,0.184
105,"A5SS","Solyc09g065180.3","+",59206870,59207187,59206870,59206973,"34,43,54","0,0,0","96,67,67","0,9,9",0.000245091639166346,0.141
120,"A5SS","Solyc09g065180.3","+",59206870,59207162,59206870,59206973,"52,39,44","0,0,0","47,42,34","14,3,7",1.26605271304377e-07,0.263
120,"A5SS","Solyc09g065180.3","+",59206870,59207187,59206870,59206973,"52,19,42","0,0,0","59,58,53","14,3,7",3.61808793254699e-06,0.208
90,"A5SS","Solyc09g074050.3","+",61968090,61968312,61968090,61968208,"45,61,50","241,318,161","59,64,66","138,116,80",2.09342172041351e-06,-0.139
105,"A5SS","Solyc09g074050.3","+",61968090,61968312,61968090,61968208,"20,34,36","155,206,167","90,75,79","148,73,108",0,-0.223
120,"A5SS","Solyc09g074050.3","+",61967876,61968312,61967876,61968208,"62,37,37","199,169,153","79,89,56","68,111,143",0.000241500902721753,-0.173
50,"A5SS","Solyc10g005080.3","+",64731681,64731861,64731681,64731707,"1572,1520,1650","1624,1959,1998","1446,1118,1446","982,774,859",2.15387110584496e-08,-0.134
50,"A5SS","Solyc10g005080.3","+",64731681,64731752,64731681,64731707,"552,518,573","1624,1959,1998","533,382,522","982,774,859",2.17453138273491e-08,-0.11
60,"A5SS","Solyc10g005080.3","+",64731681,64731861,64731681,64731707,"1332,1357,1185","1651,1853,1773","1309,1619,1227","805,1028,762",0,-0.177
70,"A5SS","Solyc10g005080.3","+",64731681,64731861,64731681,64731707,"1384,1270,1138","1790,1619,1642","1297,1503,1347","780,717,733",0,-0.209
80,"A5SS","Solyc10g005080.3","+",64731681,64731861,64731681,64731707,"1231,1213,1224","1708,1614,1809","1232,1219,1293","712,658,725",0,-0.208
80,"A5SS","Solyc10g005080.3","+",64731681,64731752,64731681,64731707,"443,461,449","1708,1614,1809","458,406,464","712,658,725",0,-0.159
90,"A5SS","Solyc10g005080.3","+",64731681,64731861,64731681,64731707,"1113,1861,1194","1604,2404,1841","1443,1515,1780","808,874,923",0,-0.215
90,"A5SS","Solyc10g005080.3","+",64731681,64731752,64731681,64731707,"352,653,424","1604,2404,1841","508,522,588","808,874,923",0,-0.167
105,"A5SS","Solyc10g005080.3","+",64731301,64731697,64731301,64731517,"99,105,88","7,21,12","158,120,92","63,52,41",4.14511980692464e-05,0.252
105,"A5SS","Solyc10g005080.3","+",64731681,64731861,64731681,64731707,"1202,1119,1003","1513,1647,1669","1649,1249,1206","872,668,760",0,-0.214
120,"A5SS","Solyc10g005080.3","+",64731681,64731861,64731681,64731707,"1133,769,887","1807,1248,1421","1369,1502,1654","654,810,963",0,-0.247
70,"A5SS","Solyc10g008480.3","-",2477308,2477521,2477435,2477521,"1,8,2","116,103,100","11,3,9","32,41,23",0.000116665045993767,-0.104
90,"A5SS","Solyc10g008480.3","-",2477308,2477521,2477435,2477521,"0,0,4","90,72,98","12,8,35","65,40,36",1.58269744111956e-10,-0.17
105,"A5SS","Solyc10g008480.3","-",2477308,2477521,2477435,2477521,"0,0,0","64,68,58","16,15,12","63,27,29",9.12811493062978e-14,-0.178
120,"A5SS","Solyc10g008480.3","-",2477308,2477521,2477435,2477521,"1,1,1","74,51,57","12,12,16","26,55,33",9.38879149865163e-11,-0.162
90,"A5SS","Solyc10g044470.3","+",25485364,25485628,25485364,25485565,"3,0,0","332,517,375","76,38,58","275,232,291",0,-0.128
105,"A5SS","Solyc10g044470.3","+",25485364,25485628,25485364,25485565,"0,0,0","335,291,245","79,41,69","415,255,297",0,-0.12
105,"A5SS","Solyc10g044470.3","+",25494138,25494264,25494138,25494254,"24,39,43","0,0,0","66,41,25","6,0,7",0.00253180148534099,0.106
120,"A5SS","Solyc10g044470.3","+",25485364,25485628,25485364,25485565,"0,1,0","318,263,285","63,36,67","323,278,349",0,-0.107
30,"A5SS","Solyc10g077110.1","+",59081613,59081952,59081613,59081748,"82,96,91","39,52,53","50,97,70","71,91,83",0.000742345471289213,0.183
30,"A5SS","Solyc10g077110.1","+",59081613,59081948,59081613,59081748,"23,16,23","39,52,53","4,4,20","71,91,83",7.02784127101889e-05,0.127
90,"A5SS","Solyc10g077110.1","+",59081613,59081952,59081613,59081948,"142,155,107","29,15,21","55,57,70","2,1,4",0.000347047228175855,-0.107
90,"A5SS","Solyc10g077110.1","+",59081613,59081948,59081613,59081748,"44,30,28","69,112,86","13,4,8","61,76,57",0.000488581223524996,0.104
105,"A5SS","Solyc10g077110.1","+",59081613,59081952,59081613,59081748,"115,98,95","69,58,62","59,47,46","86,58,68",4.30279468045407e-05,0.184
120,"A5SS","Solyc10g077110.1","+",59081613,59082011,59081613,59081948,"10,30,8","23,6,11","18,23,15","2,0,0",3.80121401039923e-06,-0.504
120,"A5SS","Solyc10g077110.1","+",59081613,59081948,59081613,59081748,"46,11,28","88,63,88","11,1,5","73,55,76",1.42974531159179e-05,0.104
90,"A5SS","Solyc10g078180.3","+",59162619,59163078,59162619,59162795,"24,33,18","2,1,0","7,13,18","2,10,11",3.60653115470168e-06,0.44
25,"A5SS","Solyc10g081560.3","-",61712867,61712932,61712873,61712932,"0,1,0","2,3,8","1,6,2","0,2,0",2.68597762781625e-07,-0.833
25,"A5SS","Solyc10g081560.3","-",61712864,61712932,61712873,61712932,"0,2,0","2,3,8","3,4,3","0,2,0",5.8931251092366e-06,-0.756
80,"A5SS","Solyc10g081560.3","-",61712597,61712932,61712873,61712932,"43,34,40","4,9,9","41,51,59","0,1,2",8.07557433366908e-05,-0.237
90,"A5SS","Solyc10g081560.3","-",61712597,61712932,61712899,61712932,"77,86,83","45,103,60","140,95,136","33,38,45",0.000464905868050195,-0.224
5,"A5SS","Solyc10g086580.2","-",64514331,64514788,64514507,64514788,"0,29,1","19,20,0","5,52,28","0,3,0",0.000754306914840845,-0.492
25,"A5SS","Solyc10g086580.2","-",64515268,64515524,64515313,64515524,"0,0,0","3021,4679,4488","2935,0,4444","939,6279,5462",2.06874659675864e-06,-0.364
30,"A5SS","Solyc10g086580.2","-",64515268,64515522,64515313,64515522,"419,0,103","3849,5113,3335","3305,4661,1840","3668,4948,3570",0,-0.338
50,"A5SS","Solyc10g086580.2","-",64514331,64514750,64514555,64514750,"45,39,45","2,9,4","42,28,36","19,18,21",0.000490748963867246,0.342
60,"A5SS","Solyc10g086580.2","-",64515268,64515524,64515313,64515524,"0,4416,0","5115,4778,5757","2712,3238,3445","2873,5477,5828",5.358343768695e-09,-0.21
70,"A5SS","Solyc10g086580.2","-",64514507,64514803,64514555,64514803,"20,4,2","0,0,5","0,0,8","16,37,29",5.25820426040988e-05,0.686
80,"A5SS","Solyc10g086580.2","-",64514507,64514750,64514555,64514750,"11,1,16","0,0,8","4,9,2","28,20,23",3.26397232220924e-05,0.729
90,"A5SS","Solyc10g086580.2","-",64514507,64514731,64514555,64514731,"21,14,10","0,0,3","0,10,0","34,21,30",0,0.817
90,"A5SS","Solyc10g086580.2","-",64514331,64514731,64514555,64514731,"47,68,33","0,0,3","59,44,42","34,21,30",0,0.486
90,"A5SS","Solyc10g086580.2","-",64514331,64514422,64514405,64514422,"47,68,33","0,32,23","59,44,42","0,0,0",1.19400229964695e-06,-0.308
105,"A5SS","Solyc10g086580.2","-",64514331,64514756,64514555,64514756,"30,24,43","0,0,7","63,28,0","37,20,19",2.43638492036681e-06,0.627
30,"A5SS","Solyc11g010870.2","-",3975595,3976016,3975884,3976016,"1,2,0","14,11,21","2,14,4","3,6,13",0.000992766357614539,-0.268
80,"A5SS","Solyc11g010870.2","-",3975595,3976016,3975884,3976016,"3,0,1","7,8,5","18,12,3","13,14,2",0.00529040856475336,-0.29
90,"A5SS","Solyc11g010870.2","-",3975595,3976016,3975884,3976016,"0,0,3","23,15,16","17,8,19","7,6,9",1.39114147551804e-12,-0.459
105,"A5SS","Solyc11g010870.2","-",3975595,3976016,3975884,3976016,"1,4,1","17,8,11","18,19,3","5,7,13",0.0079625247280555,-0.35
120,"A5SS","Solyc11g010870.2","-",3975595,3976016,3975884,3976016,"4,0,0","17,12,10","5,3,15","4,0,9",0.000614043851590178,-0.578
25,"A5SS","Solyc11g040050.3","+",38753108,38753293,38753108,38753277,"23,0,14","98,81,64","4,0,0","88,81,97",2.20844719925318e-05,0.1
30,"A5SS","Solyc11g040050.3","+",38753108,38753293,38753108,38753277,"11,17,11","78,62,72","0,8,1","71,98,90",9.92087775140187e-05,0.118
70,"A5SS","Solyc11g040050.3","+",38753108,38753293,38753108,38753277,"0,0,18","119,88,91","18,25,17","84,112,100",0.000949980717545714,-0.104
90,"A5SS","Solyc11g044250.3","+",31959014,31959263,31959014,31959230,"95,131,106","689,1048,749","84,69,115","327,245,296",6.62739798936537e-09,-0.101
105,"A5SS","Solyc11g044250.3","+",31959014,31959263,31959014,31959230,"60,50,74","688,712,704","62,95,96","281,257,234",0,-0.145
5,"A5SS","Solyc11g044330.3","-",31690706,31690812,31690753,31690812,"38,30,19","9,12,6","39,27,24","0,3,0",9.58111445073129e-05,-0.249
30,"A5SS","Solyc11g044330.3","-",31690706,31690812,31690753,31690812,"27,20,25","0,0,2","41,27,34","5,10,8",0.000578869948129102,0.202
50,"A5SS","Solyc11g044330.3","-",31690526,31690636,31690530,31690636,"0,0,0","4,10,4","4,3,3","12,6,7",0.000435428748590956,-0.289
50,"A5SS","Solyc11g044330.3","-",31690526,31690636,31690528,31690636,"0,0,0","12,17,25","4,3,3","12,6,9",0.000139495277121138,-0.275
50,"A5SS","Solyc11g044330.3","-",31690524,31690636,31690526,31690636,"6,11,13","0,0,0","6,18,7","4,2,3",0.000781904350735455,0.269
70,"A5SS","Solyc11g044330.3","-",31690530,31690924,31690706,31690924,"12,7,18","1,0,0","3,6,17","2,10,2",0.000182143855797917,0.462
70,"A5SS","Solyc11g044330.3","-",31690524,31690812,31690706,31690812,"26,17,12","1,0,0","12,8,18","2,10,2",0.000302863104996448,0.358
70,"A5SS","Solyc11g044330.3","-",31690528,31690812,31690706,31690812,"30,11,16","1,0,0","13,14,22","2,10,2",0.000339559575575516,0.305
105,"A5SS","Solyc11g044330.3","-",31690526,31690812,31690706,31690812,"12,10,16","0,0,0","7,3,2","6,4,1",2.62757352334518e-09,0.62
105,"A5SS","Solyc11g044330.3","-",31690524,31690812,31690706,31690812,"17,13,15","0,0,0","9,12,11","6,4,1",6.19341961824224e-06,0.375
105,"A5SS","Solyc11g044330.3","-",31690530,31690924,31690706,31690924,"14,11,24","0,0,0","20,6,11","6,4,1",1.26275556558096e-05,0.367
105,"A5SS","Solyc11g044330.3","-",31690528,31690812,31690706,31690812,"16,15,19","0,0,0","28,15,4","6,4,1",2.47656174532475e-05,0.327
120,"A5SS","Solyc11g044330.3","-",31690526,31690812,31690706,31690812,"6,4,4","0,0,0","4,5,6","9,0,2",0.000545566905966227,0.406
120,"A5SS","Solyc11g044330.3","-",31690526,31690636,31690530,31690636,"8,2,1","5,7,4","0,0,0","2,5,3",8.30589713634721e-05,0.341
120,"A5SS","Solyc11g044330.3","-",31690524,31690812,31690706,31690812,"16,6,13","0,0,0","10,10,8","9,0,2",0.000492905036037134,0.325
120,"A5SS","Solyc11g044330.3","-",31690528,31690812,31690706,31690812,"12,8,8","0,0,0","8,9,11","9,0,2",0.000998493809729603,0.32
20,"A5SS","Solyc11g073130.2","+",54281809,54282155,54281809,54281898,"91,97,95","213,249,194","48,26,64","251,276,309",9.78043046549853e-09,0.103
25,"A5SS","Solyc11g073130.2","+",54281809,54282126,54281809,54281898,"112,71,104","232,203,184","29,40,31","219,235,223",4.25726121022578e-11,0.119
25,"A5SS","Solyc11g073130.2","+",54281809,54282082,54281809,54281898,"112,76,96","232,203,184","29,40,31","219,235,223",6.1278759844125e-11,0.118
25,"A5SS","Solyc11g073130.2","+",54281809,54282102,54281809,54281898,"112,71,96","232,203,184","30,40,31","219,235,223",1.95354843413153e-10,0.114
25,"A5SS","Solyc11g073130.2","+",54281809,54282155,54281809,54281898,"115,71,101","232,203,184","42,46,40","219,235,223",3.8637548160852e-07,0.102
30,"A5SS","Solyc11g073130.2","+",54281809,54282155,54281809,54281898,"72,99,79","205,185,142","30,50,32","311,298,291",0,0.134
30,"A5SS","Solyc11g073130.2","+",54281809,54282082,54281809,54281898,"75,92,82","205,185,142","38,40,40","311,298,291",0,0.131
40,"A5SS","Solyc11g073130.2","+",54281809,54282155,54281809,54282082,"10,0,9","4,3,7","3,10,7","0,0,0",2.23442142829487e-06,-0.637
40,"A5SS","Solyc11g073130.2","+",54282242,54282603,54282242,54282585,"3,5,5","0,5,5","1,3,1","0,0,0",0.000572000507039822,-0.352
40,"A5SS","Solyc11g073130.2","+",54281809,54282082,54281809,54281898,"81,76,107","209,157,190","22,29,30","311,258,257",0,0.145
40,"A5SS","Solyc11g073130.2","+",54281809,54282155,54281809,54281898,"77,73,100","209,157,190","23,38,36","311,258,257",0,0.128
50,"A5SS","Solyc11g073130.2","+",54281809,54282155,54281809,54281898,"141,163,121","204,260,275","26,17,19","274,284,286",0,0.19
50,"A5SS","Solyc11g073130.2","+",54281809,54282126,54281809,54281898,"136,147,108","204,260,275","26,16,19","274,284,286",0,0.177
50,"A5SS","Solyc11g073130.2","+",54281809,54282082,54281809,54281898,"148,147,112","204,260,275","33,24,17","274,284,286",0,0.176
60,"A5SS","Solyc11g073130.2","+",54282242,54282603,54282242,54282585,"2,4,6","0,0,0","0,0,4","1,8,0",0.00317591816137411,0.667
60,"A5SS","Solyc11g073130.2","+",54281809,54282155,54281809,54281898,"118,135,87","191,230,175","27,33,24","293,323,260",0,0.175
60,"A5SS","Solyc11g073130.2","+",54281809,54282082,54281809,54281898,"108,121,86","191,230,175","20,31,16","293,323,260",0,0.172
70,"A5SS","Solyc11g073130.2","+",54281809,54282155,54281809,54281898,"109,91,110","180,182,238","9,22,15","336,314,320",0,0.183
70,"A5SS","Solyc11g073130.2","+",54281809,54282082,54281809,54281898,"122,86,98","180,182,238","13,13,19","336,314,320",0,0.182
70,"A5SS","Solyc11g073130.2","+",54281809,54282126,54281809,54281898,"109,86,102","180,182,238","9,13,15","336,314,320",0,0.181
80,"A5SS","Solyc11g073130.2","+",54282242,54282598,54282242,54282585,"0,1,0","2,5,6","2,2,1","1,2,0",0.00293451055841486,-0.657
80,"A5SS","Solyc11g073130.2","+",54281809,54282082,54281809,54281898,"105,85,89","197,163,207","16,5,10","243,300,241",0,0.178
80,"A5SS","Solyc11g073130.2","+",54281809,54282155,54281809,54281898,"99,79,102","197,163,207","15,11,11","243,300,241",0,0.175
90,"A5SS","Solyc11g073130.2","+",54281809,54282155,54281809,54281898,"123,245,144","211,330,285","8,13,2","354,353,337",0,0.222
90,"A5SS","Solyc11g073130.2","+",54281809,54282082,54281809,54281898,"110,237,141","211,330,285","9,7,6","354,353,337",0,0.212
105,"A5SS","Solyc11g073130.2","+",54281809,54282155,54281809,54281898,"131,114,125","199,180,185","7,5,10","332,256,289",0,0.235
105,"A5SS","Solyc11g073130.2","+",54281809,54282082,54281809,54281898,"126,116,116","199,180,185","5,4,12","332,256,289",0,0.229
120,"A5SS","Solyc11g073130.2","+",54281809,54282082,54281809,54281898,"175,101,146","241,173,214","6,7,15","304,288,253",0,0.232
120,"A5SS","Solyc11g073130.2","+",54281809,54282155,54281809,54281898,"182,87,131","241,173,214","14,11,11","304,288,253",0,0.215
5,"A5SS","Solyc12g010110.3","+",3278671,3280051,3278671,3278863,"10,9,20","0,0,0","9,12,14","3,4,2",0.000191391013948708,0.341
90,"A5SS","Solyc12g010110.3","+",3278671,3280051,3278671,3278863,"27,21,5","0,2,0","4,13,10","4,4,3",0.000408667760053168,0.421
105,"A5SS","Solyc12g010110.3","+",3278671,3280051,3278671,3278863,"17,8,18","0,0,1","2,5,14","2,5,2",0.000162404723069095,0.485
40,"A5SS","Solyc12g017420.2","+",6721129,6721509,6721129,6721325,"5,8,3","0,0,0","10,15,7","2,7,5",3.51303106562801e-06,0.452
50,"A5SS","Solyc12g017420.2","+",6730006,6730766,6730006,6730427,"14,22,17","0,0,0","11,9,9","10,0,5",7.22473146927227e-05,0.39
70,"A5SS","Solyc12g017420.2","+",6730006,6730766,6730006,6730427,"13,12,7","0,0,0","9,2,14","6,4,3",5.10437143871441e-07,0.557
90,"A5SS","Solyc12g017420.2","+",6730006,6730766,6730006,6730427,"18,16,22","0,2,0","14,11,23","4,7,8",5.63903265294673e-05,0.378
105,"A5SS","Solyc12g017420.2","+",6730006,6730766,6730006,6730427,"11,20,17","0,0,0","15,6,23","17,16,2",3.04526879733481e-07,0.561
120,"A5SS","Solyc12g017420.2","+",6730006,6730766,6730006,6730427,"9,10,13","0,0,0","8,10,14","4,4,8",1.57216945810493e-07,0.492
50,"A5SS","Solyc12g019740.2","+",11376815,11377243,11376815,11377211,"0,0,0","4,4,6","5,3,3","14,6,7",0.000570027385928766,-0.26
60,"A5SS","Solyc12g019740.2","+",11376527,11376860,11376527,11376704,"16,21,24","0,0,0","37,54,36","6,6,12",1.30794016783725e-05,0.276
70,"A5SS","Solyc12g019740.2","+",11376527,11376860,11376527,11376704,"35,13,30","0,0,0","30,31,58","0,9,6",0.000419488863663361,0.179
80,"A5SS","Solyc12g019740.2","+",11376527,11376860,11376527,11376704,"16,14,11","0,0,0","24,29,35","4,15,3",3.72395937613458e-05,0.301
90,"A5SS","Solyc12g019740.2","+",11376815,11377275,11376815,11377211,"4,2,2","0,0,0","4,12,7","4,6,7",1.47037174352656e-06,0.531
90,"A5SS","Solyc12g019740.2","+",11376527,11376860,11376527,11376704,"26,17,32","0,0,0","26,36,31","1,6,14",1.44736768618655e-05,0.265
105,"A5SS","Solyc12g019740.2","+",11376527,11376860,11376527,11376704,"5,23,10","0,0,0","54,38,41","1,10,19",8.42201557774627e-05,0.287
120,"A5SS","Solyc12g019740.2","+",11376815,11377243,11376815,11377211,"0,0,0","4,2,2","3,2,6","3,10,7",9.13624602665543e-05,-0.336
5,"A5SS","Solyc12g035130.2","+",37388934,37389050,37388934,37389024,"324,339,236","0,0,6","289,352,247","66,81,47",0,0.193
60,"A5SS","Solyc12g035130.2","+",37388934,37389050,37388934,37389024,"320,341,366","0,0,0","182,394,224","7,75,40",0,0.133
70,"A5SS","Solyc12g035130.2","+",37388934,37389050,37388934,37389024,"257,213,282","0,0,0","229,276,285","44,2,52",0,0.123
90,"A5SS","Solyc12g035130.2","+",37388934,37389050,37388934,37389024,"260,319,400","84,119,78","298,278,247","0,8,21",0,-0.214
50,"A5SS","Solyc12g036170.2","-",43929660,43929919,43929783,43929919,"55,71,59","7,15,17","33,26,43","28,28,21",0.000886507933120093,0.31
50,"A5SS","Solyc12g036170.2","-",43929660,43929919,43929787,43929919,"107,126,141","15,5,7","114,124,142","1,0,0",3.23037206153484e-06,-0.114
90,"A5SS","Solyc12g036170.2","-",43929660,43929919,43929783,43929919,"35,67,37","5,8,9","24,7,35","19,31,26",7.70605397280873e-06,0.455
105,"A5SS","Solyc12g036170.2","-",43929660,43929917,43929783,43929917,"47,41,32","3,8,7","27,5,14","47,19,31",9.12811493062978e-14,0.595
105,"A5SS","Solyc12g036170.2","-",43929650,43929917,43929783,43929917,"47,42,31","3,8,7","28,5,14","47,19,31",1.71823339869904e-13,0.591
120,"A5SS","Solyc12g036170.2","-",43929660,43929919,43929783,43929919,"30,31,16","5,3,2","6,16,6","14,20,19",1.13687025311046e-10,0.596
120,"A5SS","Solyc12g036170.2","-",43929650,43929919,43929783,43929919,"30,30,16","5,3,2","6,16,7","14,20,19",1.50174380867109e-10,0.588
20,"A5SS","Solyc12g036790.2","-",46931839,46932083,46931842,46932083,"26,27,29","0,0,0","26,29,33","10,0,6",0.000535215632615322,0.146
30,"A5SS","Solyc12g036790.2","-",46931839,46932083,46931842,46932083,"24,25,17","0,0,0","46,13,34","25,21,0",7.75890452930974e-05,0.326
50,"A5SS","Solyc12g036790.2","-",46931839,46932083,46931842,46932083,"50,41,17","21,0,0","78,39,35","0,0,0",0.000926700427901498,-0.1
70,"A5SS","Solyc12g036790.2","-",46931839,46932083,46931842,46932083,"45,94,36","0,0,1","36,16,39","17,0,4",4.71199166545325e-05,0.131
80,"A5SS","Solyc12g036790.2","-",46931839,46932083,46931842,46932083,"20,19,46","0,0,0","41,67,47","26,44,0",2.89988483307036e-06,0.265
90,"A5SS","Solyc12g036790.2","-",46931832,46932083,46931839,46932083,"17,0,16","19,65,58","0,0,0","56,45,8",2.16487948178606e-05,0.223
